frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id,color,type,speed
0,540,773,58,32,409,7,5,3
1,541,773,57,31,409,7,5,2
2,541,773,57,31,409,7,5,2
3,541,773,57,31,409,7,5,2
4,541,773,57,31,409,7,5,2
5,541,773,57,31,409,7,5,1
6,541,773,57,31,409,7,5,1
7,541,773,57,31,409,7,5,0
8,541,773,57,32,409,7,5,0
9,541,773,57,32,409,7,5,0
10,541,773,57,32,409,7,5,1
11,541,773,57,32,409,7,5,3
12,541,773,58,31,409,7,5,4
13,541,773,58,31,409,7,5,4
14,541,773,58,31,409,7,5,4
15,541,773,58,31,409,7,5,3
16,541,773,58,31,409,7,5,2
17,541,773,58,31,409,7,5,1
18,541,773,58,31,409,7,5,0
19,541,773,57,31,409,7,5,0
20,541,773,58,31,409,7,5,0
21,541,773,57,31,409,7,5,0
22,541,773,57,31,409,7,5,0
23,541,773,58,31,409,7,5,0
24,541,773,57,31,409,7,5,0
25,541,773,57,31,409,7,5,1
26,541,773,57,31,409,7,5,3
27,541,773,57,31,409,7,5,5
28,541,773,57,31,409,7,5,6
29,541,773,57,31,409,7,5,7
30,541,773,57,31,409,7,5,8
31,541,773,57,31,409,7,5,6
32,541,773,57,31,409,7,5,4
33,541,773,57,31,409,7,5,3
34,541,773,57,31,409,7,5,5
35,541,773,57,31,409,7,5,8
36,541,773,58,32,409,7,5,10
37,541,773,58,32,409,7,5,11
38,541,773,58,32,409,7,5,11
39,541,773,58,32,409,7,5,9
40,541,773,58,32,409,7,5,7
41,541,773,57,32,409,7,5,5
42,541,773,57,32,409,7,5,4
43,541,773,57,32,409,7,5,4
44,541,773,57,32,409,7,5,4
45,541,773,57,32,409,7,5,3
46,541,773,57,32,409,7,5,3
47,541,773,57,32,409,7,5,2
48,541,773,58,32,409,7,5,3
49,541,773,58,32,409,7,5,3
50,541,773,58,32,409,7,5,3
51,541,773,58,32,409,7,5,3
52,541,773,58,32,409,7,5,2
53,541,773,58,32,409,7,5,1
54,541,773,58,32,409,7,5,1
55,541,773,58,32,409,7,5,0
56,541,773,58,32,409,7,5,0
57,541,773,57,32,409,7,5,0
58,541,773,57,32,409,7,5,1
59,541,773,57,32,409,7,5,1
60,541,773,57,32,409,7,5,3
61,541,773,57,32,409,7,5,3
62,541,773,58,32,409,7,5,3
63,541,773,58,32,409,7,5,2
64,541,773,57,32,409,7,5,2
65,541,773,57,32,409,7,5,2
66,540,773,57,32,409,7,5,3
67,540,773,57,32,409,7,5,2
68,540,773,57,32,409,7,5,4
69,541,773,57,32,409,7,5,5
70,541,773,57,32,409,7,5,6
71,541,773,57,32,409,7,5,4
72,540,773,59,32,409,7,5,3
73,540,773,58,32,409,7,5,2
74,540,773,58,32,409,7,5,2
75,540,773,59,32,409,7,5,3
76,540,773,59,32,409,7,5,3
77,540,773,59,32,409,7,5,3
78,540,773,59,32,409,7,5,2
79,540,773,58,32,409,7,5,2
80,540,773,58,32,409,7,5,2
81,540,773,58,32,409,7,5,1
82,540,773,58,32,409,7,5,3
83,540,773,58,32,409,7,5,3
84,540,773,58,32,409,7,5,6
85,540,773,58,32,409,7,5,6
86,541,773,58,32,409,7,5,7
87,540,773,57,32,409,7,5,5
88,540,773,57,32,409,7,5,10
89,540,773,57,32,409,7,5,15
90,541,772,58,32,409,7,5,21
91,541,772,58,32,409,7,5,22
92,541,772,58,32,409,7,5,18
