503,3,2457,652,100,140,1,-1,-1,-1
504,3,2428,650,131,141,1,-1,-1,-1
505,3,2395,669,164,121,1,-1,-1,-1
506,3,2359,669,196,121,1,-1,-1,-1
507,3,2326,664,194,128,1,-1,-1,-1
508,3,2293,663,183,128,1,-1,-1,-1
509,3,2262,675,175,113,1,-1,-1,-1
510,3,2232,659,169,129,1,-1,-1,-1
511,3,2208,661,161,129,1,-1,-1,-1
512,3,2180,664,153,124,1,-1,-1,-1
513,3,2155,658,149,126,1,-1,-1,-1
514,3,2127,667,148,113,1,-1,-1,-1
515,3,2098,679,147,104,1,-1,-1,-1
516,3,2072,678,143,103,1,-1,-1,-1
517,3,2052,677,137,103,1,-1,-1,-1
518,3,2029,676,132,103,1,-1,-1,-1
519,3,2002,679,133,99,1,-1,-1,-1
520,3,1975,671,134,109,1,-1,-1,-1
521,3,1948,680,138,99,1,-1,-1,-1
522,3,1925,685,135,94,1,-1,-1,-1
523,3,1903,676,128,102,1,-1,-1,-1
524,3,1885,673,125,106,1,-1,-1,-1
525,3,1866,682,120,98,1,-1,-1,-1
526,3,1841,666,120,113,1,-1,-1,-1
527,3,1824,680,115,99,1,-1,-1,-1
528,3,1803,672,117,108,1,-1,-1,-1
529,3,1780,673,118,107,1,-1,-1,-1
530,3,1764,678,113,100,1,-1,-1,-1
531,3,1746,687,113,95,1,-1,-1,-1
532,3,1732,676,105,104,1,-1,-1,-1
533,3,1715,694,103,86,1,-1,-1,-1
534,3,1695,688,103,91,1,-1,-1,-1
535,3,1680,692,101,88,1,-1,-1,-1
536,3,1666,684,99,96,1,-1,-1,-1
537,3,1642,693,103,87,1,-1,-1,-1
538,3,1632,695,97,84,1,-1,-1,-1
539,3,1626,699,87,81,1,-1,-1,-1
540,3,1609,676,87,102,1,-1,-1,-1
541,3,1604,701,79,77,1,-1,-1,-1
542,3,1590,705,80,74,1,-1,-1,-1
543,3,1576,699,83,80,1,-1,-1,-1
544,3,1567,701,77,76,1,-1,-1,-1
545,3,1561,714,75,65,1,-1,-1,-1
546,3,1553,702,65,73,1,-1,-1,-1
547,3,1536,704,70,71,1,-1,-1,-1
548,3,1525,705,70,71,1,-1,-1,-1
549,3,1516,704,67,71,1,-1,-1,-1
550,3,1500,700,71,74,1,-1,-1,-1
551,3,1493,700,69,75,1,-1,-1,-1
552,3,1488,708,64,66,1,-1,-1,-1
553,3,1477,703,62,71,1,-1,-1,-1
554,3,1466,703,64,70,1,-1,-1,-1
555,3,1461,705,62,67,1,-1,-1,-1
556,3,1450,708,60,63,1,-1,-1,-1
557,3,1444,708,58,63,1,-1,-1,-1
558,3,1431,703,62,69,1,-1,-1,-1
559,3,1424,698,63,75,1,-1,-1,-1
560,3,1410,668,65,103,1,-1,-1,-1
561,3,1413,706,54,63,1,-1,-1,-1
562,3,1396,704,66,67,1,-1,-1,-1
563,3,1372,704,80,67,1,-1,-1,-1
564,3,1357,700,87,70,1,-1,-1,-1
566,3,1361,705,65,65,1,-1,-1,-1
220,13,582,810,59,41,1,-1,-1,-1
221,13,582,805,67,46,1,-1,-1,-1
