frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id,color,type,speed
0,442,385,234,177,436,9,0,1
1,443,385,234,177,436,9,0,0
2,443,385,233,178,436,9,0,0
3,443,385,233,177,436,9,0,0
4,444,385,231,177,436,9,0,0
5,443,385,232,177,436,9,0,0
6,443,385,233,177,436,9,0,0
7,444,385,232,177,436,9,0,0
8,443,385,233,177,436,9,0,0
9,443,384,233,178,436,9,0,0
10,444,385,233,178,436,9,0,0
11,444,384,232,178,436,9,0,0
12,443,385,233,178,436,9,0,0
13,443,384,234,178,436,9,0,0
14,443,385,233,177,436,9,0,0
15,443,385,233,177,436,9,0,0
16,443,385,233,178,436,9,0,0
17,443,385,233,177,436,9,0,0
18,443,385,233,178,436,9,0,0
19,443,385,232,177,436,9,0,0
20,443,384,232,178,436,9,0,0
21,443,384,233,178,436,9,0,0
22,443,385,234,178,436,9,0,0
23,442,385,234,177,436,9,0,0
24,443,385,233,177,436,9,0,0
25,443,385,233,177,436,9,0,0
26,442,385,233,177,436,9,0,0
27,442,385,233,176,436,9,0,0
28,442,385,234,176,436,9,0,0
29,442,385,234,177,436,9,0,0
30,442,385,233,177,436,9,0,0
31,443,385,233,177,436,9,0,0
32,443,385,232,177,436,9,0,0
33,443,385,232,177,436,9,0,0
34,443,385,233,177,436,9,0,0
35,443,385,233,177,436,9,0,0
36,443,385,233,178,436,9,0,0
37,443,385,233,178,436,9,0,0
38,443,385,233,177,436,9,0,0
39,443,385,233,177,436,9,0,0
40,443,385,233,177,436,9,0,0
41,443,385,232,178,436,9,0,0
42,442,385,233,178,436,9,0,0
43,442,384,233,178,436,9,0,0
44,443,384,233,178,436,9,0,0
45,443,384,232,178,436,9,0,0
46,443,384,233,178,436,9,0,0
47,443,384,233,178,436,9,0,0
48,442,384,234,178,436,9,0,0
49,442,384,233,178,436,9,0,0
50,443,384,232,177,436,9,0,0
51,443,384,232,177,436,9,0,0
52,444,385,231,177,436,9,0,0
53,443,384,232,177,436,9,0,0
54,443,384,233,177,436,9,0,0
55,442,384,233,177,436,9,0,0
56,442,384,233,177,436,9,0,0
57,442,384,233,177,436,9,0,0
58,443,384,232,177,436,9,0,0
59,443,384,233,177,436,9,0,0
60,443,385,232,177,436,9,0,0
61,443,384,232,177,436,9,0,0
62,443,384,232,177,436,9,0,0
63,443,385,232,177,436,9,0,0
64,443,384,232,177,436,9,0,0
65,443,384,232,177,436,9,0,0
66,443,384,233,177,436,9,0,0
67,443,383,233,178,436,9,0,0
68,443,383,233,178,436,9,0,0
69,443,383,233,178,436,9,0,0
70,442,383,233,178,436,9,0,0
71,442,383,233,178,436,9,0,0
72,442,383,233,178,436,9,0,0
73,442,383,233,178,436,9,0,0
74,442,383,233,178,436,9,0,0
75,442,383,233,178,436,9,0,0
76,442,384,233,177,436,9,0,0
77,442,384,233,178,436,9,0,0
78,443,384,233,177,436,9,0,0
79,443,384,232,177,436,9,0,0
80,443,384,232,177,436,9,0,0
81,444,384,231,177,436,9,0,0
82,443,384,231,177,436,9,0,0
83,443,384,232,177,436,9,0,0
84,443,384,232,178,436,9,0,0
85,443,384,232,178,436,9,0,0
86,443,384,232,178,436,9,0,0
87,443,384,232,178,436,9,0,0
88,443,384,232,178,436,9,0,0
89,442,384,232,177,436,9,0,0
90,442,383,234,179,436,9,0,0
91,442,383,234,178,436,9,0,0
92,442,383,234,178,436,9,0,0
93,442,383,233,178,436,9,0,0
94,442,382,233,179,436,9,0,0
95,442,382,233,179,436,9,0,0
96,442,383,233,178,436,9,0,0
97,443,383,233,178,436,9,0,0
98,443,383,233,178,436,9,0,0
99,443,383,233,178,436,9,0,0
100,443,383,233,178,436,9,0,0
101,443,384,233,177,436,9,0,0
102,443,384,233,177,436,9,0,0
103,443,384,232,178,436,9,0,0
104,443,384,233,177,436,9,0,0
105,443,385,234,177,436,9,0,0
106,444,385,233,177,436,9,0,0
107,444,385,232,177,436,9,0,0
108,443,385,233,177,436,9,0,0
109,443,385,233,177,436,9,0,0
110,443,384,233,177,436,9,0,0
111,443,385,232,177,436,9,0,0
112,443,384,232,178,436,9,0,0
113,443,384,232,177,436,9,0,0
114,443,384,233,177,436,9,0,0
115,443,384,233,177,436,9,0,0
116,442,384,234,177,436,9,0,0
117,443,384,233,177,436,9,0,0
118,443,384,233,177,436,9,0,0
119,443,384,233,177,436,9,0,0
120,442,384,234,177,436,9,0,0
121,442,384,234,177,436,9,0,0
122,442,384,234,177,436,9,0,0
123,442,384,234,177,436,9,0,0
124,442,384,233,177,436,9,0,0
125,443,384,233,177,436,9,0,0
126,442,385,233,177,436,9,0,0
127,444,384,231,178,436,9,0,0
128,444,384,231,178,436,9,0,0
129,444,384,230,178,436,9,0,0
130,444,384,230,178,436,9,0,0
131,444,384,231,178,436,9,0,0
132,444,384,230,177,436,9,0,0
133,444,384,231,177,436,9,0,0
134,444,384,231,177,436,9,0,0
135,444,384,231,177,436,9,0,0
136,444,383,231,178,436,9,0,0
137,444,384,231,177,436,9,0,0
138,443,383,232,177,436,9,0,0
139,443,383,233,177,436,9,0,0
140,443,384,233,177,436,9,0,0
141,443,384,233,177,436,9,0,0
142,442,383,233,177,436,9,0,0
143,442,384,233,177,436,9,0,0
144,442,384,233,177,436,9,0,0
145,442,383,232,178,436,9,0,0
146,442,383,232,178,436,9,0,0
147,442,383,233,178,436,9,0,0
148,442,384,234,178,436,9,0,0
149,442,384,234,178,436,9,0,0
150,442,384,235,178,436,9,0,0
151,443,384,232,178,436,9,0,0
152,443,385,233,178,436,9,0,0
153,443,384,232,178,436,9,0,0
154,443,384,234,177,436,9,0,0
155,443,384,234,177,436,9,0,0
156,444,385,233,177,436,9,0,0
157,444,385,233,177,436,9,0,0
158,443,384,233,177,436,9,0,0
159,443,384,233,177,436,9,0,0
160,443,384,233,177,436,9,0,0
161,443,385,234,177,436,9,0,0
162,443,384,233,178,436,9,0,0
163,443,384,234,178,436,9,0,0
164,443,384,233,178,436,9,0,0
165,443,384,234,178,436,9,0,0
166,443,384,233,178,436,9,0,0
167,443,384,234,178,436,9,0,0
168,443,384,234,178,436,9,0,0
169,443,384,234,177,436,9,0,0
170,443,384,234,178,436,9,0,0
171,443,385,234,176,436,9,0,0
172,443,385,233,176,436,9,0,0
173,444,385,232,176,436,9,0,0
174,443,385,233,177,436,9,0,0
175,443,385,233,177,436,9,0,0
176,443,385,234,177,436,9,0,0
177,443,385,234,177,436,9,0,0
178,443,385,234,176,436,9,0,0
179,443,385,234,176,436,9,0,0
180,443,385,234,176,436,9,0,0
181,444,385,233,176,436,9,0,0
182,444,384,233,176,436,9,0,0
183,444,384,233,177,436,9,0,0
184,443,384,234,177,436,9,0,0
185,443,384,233,177,436,9,0,0
186,443,384,233,177,436,9,0,0
187,444,384,232,178,436,9,0,0
188,444,384,232,177,436,9,0,0
189,444,384,233,177,436,9,0,0
190,444,383,233,177,436,9,0,0
191,442,383,234,177,436,9,0,0
192,442,383,235,178,436,9,0,0
193,442,383,235,178,436,9,0,0
194,442,384,236,178,436,9,0,0
195,441,384,237,178,436,9,0,0
196,443,384,235,178,436,9,0,0
197,443,384,235,178,436,9,0,0
198,443,384,234,177,436,9,0,0
199,444,384,232,177,436,9,0,0
200,444,384,233,177,436,9,0,0
201,443,384,234,178,436,9,0,0
202,443,384,234,178,436,9,0,0
203,443,384,234,178,436,9,0,0
204,444,384,233,178,436,9,0,0
205,444,384,233,178,436,9,0,0
206,443,384,234,177,436,9,0,0
207,443,384,234,178,436,9,0,0
208,443,384,235,177,436,9,0,0
209,443,384,235,178,436,9,0,0
210,443,384,235,178,436,9,0,0
211,443,384,234,177,436,9,0,0
212,443,384,234,178,436,9,0,0
213,443,384,234,178,436,9,0,0
214,443,384,234,177,436,9,0,0
215,443,384,234,177,436,9,0,0
216,443,385,234,177,436,9,0,0
217,443,385,234,177,436,9,0,0
218,443,385,234,177,436,9,0,0
219,442,385,234,177,436,9,0,0
220,442,385,234,177,436,9,0,0
221,443,385,234,177,436,9,0,0
222,442,385,234,177,436,9,0,0
223,443,385,234,177,436,9,0,0
224,443,385,234,177,436,9,0,0
225,442,385,234,177,436,9,0,0
226,442,385,234,177,436,9,0,0
227,443,385,234,177,436,9,0,0
228,442,385,234,177,436,9,0,0
229,442,385,235,177,436,9,0,0
230,442,385,235,176,436,9,0,0
