0,8,925.10,79.28,86.87,66.51,1.00,-1,-1,-1
0,7,1288.14,359.73,225.82,176.56,1.00,-1,-1,-1
0,6,836.91,89.22,106.91,49.02,1.00,-1,-1,-1
0,5,686.27,63.71,18.73,17.56,1.00,-1,-1,-1
0,4,1179.76,101.19,48.68,54.40,1.00,-1,-1,-1
0,3,874.30,108.25,32.52,31.56,1.00,-1,-1,-1
0,2,915.10,92.92,29.25,46.15,1.00,-1,-1,-1
0,1,882.26,92.70,55.81,47.54,1.00,-1,-1,-1
1,8,924.85,79.29,87.24,66.61,1.00,-1,-1,-1
1,7,1288.14,359.71,225.82,176.57,1.00,-1,-1,-1
1,6,837.82,89.45,105.63,48.85,1.00,-1,-1,-1
1,4,1179.81,101.22,48.63,54.33,1.00,-1,-1,-1
1,3,874.23,108.23,32.61,31.61,1.00,-1,-1,-1
1,2,915.10,92.93,29.24,46.19,1.00,-1,-1,-1
1,1,882.14,92.70,55.85,47.53,1.00,-1,-1,-1
2,8,924.80,79.37,87.25,66.53,1.00,-1,-1,-1
2,7,1288.31,359.72,225.58,176.47,1.00,-1,-1,-1
2,6,838.55,89.59,104.64,48.71,1.00,-1,-1,-1
2,4,1179.81,101.24,48.61,54.30,1.00,-1,-1,-1
2,3,874.20,108.15,32.70,31.69,1.00,-1,-1,-1
2,2,915.08,92.92,29.25,46.20,1.00,-1,-1,-1
2,1,882.03,92.68,55.95,47.57,1.00,-1,-1,-1
3,8,924.91,79.30,87.10,66.71,1.00,-1,-1,-1
3,7,1289.26,361.22,224.90,176.30,1.00,-1,-1,-1
3,6,838.13,89.22,105.19,49.28,1.00,-1,-1,-1
3,4,1179.91,101.31,48.54,53.97,1.00,-1,-1,-1
3,3,873.71,109.53,30.04,30.24,1.00,-1,-1,-1
3,2,909.50,94.68,30.88,46.77,1.00,-1,-1,-1
3,1,883.04,92.73,55.08,47.41,1.00,-1,-1,-1
4,8,925.17,79.29,86.60,66.78,1.00,-1,-1,-1
4,7,1289.58,361.79,224.62,176.25,1.00,-1,-1,-1
4,4,1179.87,101.49,48.51,53.46,1.00,-1,-1,-1
4,3,874.11,109.88,29.31,29.95,1.00,-1,-1,-1
4,2,912.47,93.46,30.70,46.82,1.00,-1,-1,-1
4,1,884.20,93.05,53.85,47.03,1.00,-1,-1,-1
5,8,926.50,78.59,86.41,66.76,1.00,-1,-1,-1
5,7,1288.63,362.00,226.87,177.49,1.00,-1,-1,-1
5,4,1179.85,101.60,48.50,53.19,1.00,-1,-1,-1
5,3,874.34,109.88,29.02,29.95,1.00,-1,-1,-1
5,2,913.81,93.09,30.30,46.74,1.00,-1,-1,-1
5,1,884.12,93.07,53.63,47.06,1.00,-1,-1,-1
6,8,925.59,78.96,86.49,66.86,1.00,-1,-1,-1
6,7,1289.04,361.70,225.91,177.18,1.00,-1,-1,-1
6,4,1179.05,101.42,48.86,52.86,1.00,-1,-1,-1
6,3,874.51,109.95,29.10,29.98,1.00,-1,-1,-1
