frame,bbox_topleft_x,bbox_topleft_y,bbox_width,bbox_height,track_id,color,type,speed
61,444,334,172,84,8,9,5,24
62,461,331,183,82,8,9,5,24
63,475,325,201,83,8,9,5,24
64,496,320,208,83,8,9,5,25
65,532,317,202,83,8,9,5,26
66,567,313,195,84,8,9,5,27
67,600,309,191,85,8,9,5,28
68,631,306,186,86,8,9,5,29
69,663,304,180,86,8,9,5,30
70,695,302,174,81,8,9,5,31
71,727,299,166,81,8,9,5,31
72,756,298,158,78,8,9,5,32
73,784,295,152,75,8,9,5,32
74,813,291,146,75,8,9,5,32
75,838,293,141,70,8,9,5,32
76,863,290,134,71,8,9,5,32
77,890,291,125,67,8,9,5,31
78,913,290,119,64,8,9,5,31
79,937,289,113,62,8,9,5,30
80,957,289,108,61,8,9,5,29
81,978,287,103,58,8,9,5,28
82,997,288,97,57,8,9,5,27
83,1016,288,91,55,8,9,5,26
84,1034,288,87,53,8,9,5,25
85,1050,288,83,52,8,9,5,24
86,1066,288,79,52,8,9,5,23
87,1080,287,75,50,8,9,5,22
88,1094,288,71,48,8,9,5,21
89,1107,289,68,46,8,9,5,20
90,1120,290,64,44,8,9,5,19
91,1131,291,63,43,8,9,5,18
92,1143,290,58,44,8,9,5,17
93,1154,291,56,41,8,9,5,16
94,1163,291,54,41,8,9,5,15
95,1172,291,53,41,8,9,5,14
96,1182,292,49,39,8,9,5,14
97,1190,292,48,37,8,9,5,13
98,1199,293,46,37,8,9,5,12
99,1207,293,44,36,8,9,5,12
100,1214,293,43,36,8,9,5,11
101,1222,293,40,37,8,9,5,11
0,0,461,63,67,9,5,5,2
1,0,459,66,69,9,5,5,2
2,0,458,68,71,9,5,5,2
3,0,456,72,74,9,5,5,2
4,0,456,76,77,9,5,5,2
5,0,455,81,79,9,5,5,2
6,0,455,85,79,9,5,5,2
7,0,452,94,80,9,5,5,2
8,0,450,100,82,9,5,5,2
9,0,448,107,83,9,5,5,2
10,0,447,116,82,9,5,5,2
11,0,444,127,84,9,5,5,2
12,0,440,137,85,9,5,5,2
13,0,438,152,88,9,5,5,2
14,0,434,165,90,9,5,5,3
15,3,429,175,97,9,5,5,5
16,13,424,182,107,9,5,5,6
17,29,421,182,107,9,5,5,8
18,44,416,186,109,9,5,5,9
19,60,413,189,110,9,5,5,10
20,78,408,193,109,9,5,5,10
21,96,403,199,110,9,5,5,11
22,120,398,197,109,9,5,5,12
23,141,393,202,109,9,5,5,13
24,163,386,207,110,9,5,5,14
25,189,382,210,109,9,5,5,15
26,218,375,208,111,9,5,5,16
27,243,369,217,109,9,5,5,18
28,274,364,216,107,9,5,5,19
29,307,359,212,106,9,5,5,21
30,340,352,214,106,9,5,5,22
31,372,348,212,103,9,5,5,23
32,401,342,216,102,9,5,5,25
33,436,337,214,99,9,5,5,26
34,471,332,208,98,9,5,5,27
35,505,327,206,96,9,5,5,28
36,543,322,196,94,9,5,5,30
37,576,319,193,91,9,5,5,31
38,611,314,187,90,9,5,5,32
39,645,312,181,86,9,5,5,32
40,680,309,170,83,9,5,5,33
41,711,305,167,83,9,5,5,33
42,742,302,158,80,9,5,5,33
43,773,301,151,77,9,5,5,33
44,803,299,144,75,9,5,5,33
45,832,297,135,74,9,5,5,33
46,859,297,130,69,9,5,5,33
47,884,294,123,67,9,5,5,32
48,909,294,117,64,9,5,5,32
49,931,294,111,62,9,5,5,31
50,954,292,105,61,9,5,5,30
51,976,294,99,57,9,5,5,29
52,996,294,94,55,9,5,5,28
53,1015,292,88,53,9,5,5,27
54,1033,291,84,53,9,5,5,26
55,1050,292,80,50,9,5,5,25
56,1066,292,76,48,9,5,5,24
57,1081,293,72,46,9,5,5,23
58,1095,291,68,47,9,5,5,22
59,1108,291,65,46,9,5,5,20
60,1121,291,62,45,9,5,5,19
61,1133,293,60,43,9,5,5,18
62,1144,293,56,42,9,5,5,17
63,1155,292,54,41,9,5,5,16
64,1165,292,51,40,9,5,5,15
65,1175,292,49,40,9,5,5,15
66,1184,293,47,38,9,5,5,14
67,1193,293,45,37,9,5,5,14
68,1201,294,43,35,9,5,5,13
69,1209,295,41,34,9,5,5,13
0,779,199,89,41,13,3,4,0
1,778,199,89,41,13,3,4,0
2,778,199,89,41,13,3,4,0
3,778,199,89,41,13,3,4,0
4,778,199,89,41,13,3,4,0
5,778,199,89,41,13,3,4,0
6,778,199,89,41,13,3,4,0
7,778,199,89,41,13,3,4,0
8,778,199,89,40,13,3,4,0
9,778,199,89,40,13,3,4,0
10,779,199,89,41,13,3,4,0
11,778,199,89,41,13,3,4,0
12,778,199,89,41,13,3,4,0
13,778,199,89,41,13,3,4,0
14,778,199,89,41,13,3,4,0
15,778,199,89,41,13,3,4,0
16,778,199,89,41,13,3,4,0
17,778,199,89,41,13,3,4,0
18,778,199,89,41,13,3,4,0
19,778,199,89,41,13,3,4,0
20,778,199,89,41,13,3,4,0
21,778,199,89,41,13,3,4,0
22,778,199,89,41,13,3,4,0
23,778,199,89,41,13,3,4,0
24,778,199,89,41,13,3,4,0
25,778,199,89,41,13,3,4,0
26,778,199,89,41,13,3,4,0
27,778,199,89,41,13,3,4,0
28,778,199,89,41,13,3,4,0
29,778,199,89,41,13,3,4,0
30,779,199,89,41,13,3,4,0
31,779,199,89,41,13,3,4,0
32,779,199,89,41,13,3,4,0
33,779,199,89,41,13,3,4,0
34,779,199,89,41,13,3,4,0
35,778,199,89,41,13,3,4,0
36,778,199,89,42,13,3,4,0
37,778,199,89,42,13,3,4,0
38,778,199,89,42,13,3,4,0
39,778,199,89,42,13,3,4,0
40,778,199,90,41,13,3,4,0
41,778,199,90,41,13,3,4,0
42,778,199,89,41,13,3,4,0
43,778,199,89,41,13,3,4,0
44,778,199,89,41,13,3,4,0
45,778,199,89,41,13,3,4,0
46,778,199,89,41,13,3,4,0
47,778,199,90,41,13,3,4,0
48,778,199,89,41,13,3,4,0
49,778,199,89,41,13,3,4,0
50,778,199,89,41,13,3,4,0
51,778,199,89,41,13,3,4,0
52,778,199,89,41,13,3,4,0
53,778,199,89,41,13,3,4,0
54,778,199,89,41,13,3,4,0
55,778,199,89,41,13,3,4,0
56,778,199,89,41,13,3,4,0
57,778,199,89,41,13,3,4,0
58,778,199,89,41,13,3,4,0
59,778,199,89,41,13,3,4,0
60,778,199,89,42,13,3,4,0
61,778,199,89,42,13,3,4,0
62,778,199,89,42,13,3,4,0
63,778,199,89,42,13,3,4,0
64,778,199,89,42,13,3,4,0
65,778,199,89,42,13,3,4,0
66,778,199,89,42,13,3,4,0
67,778,199,89,42,13,3,4,0
68,778,199,89,42,13,3,4,0
69,778,199,89,42,13,3,4,0
70,778,199,89,41,13,3,4,0
71,778,199,89,41,13,3,4,1
72,778,199,89,40,13,3,4,1
73,778,199,89,40,13,3,4,1
74,778,199,89,41,13,3,4,1
75,778,199,89,40,13,3,4,0
76,778,199,89,40,13,3,4,0
77,777,199,90,40,13,3,4,0
78,777,199,90,40,13,3,4,0
79,777,200,90,40,13,3,4,0
80,777,199,88,40,13,3,4,0
81,776,199,88,40,13,3,4,0
82,776,199,88,40,13,3,4,0
83,773,200,90,40,13,3,4,0
84,771,200,91,40,13,3,4,0
85,770,199,92,40,13,3,4,0
86,768,199,93,39,13,3,4,1
87,764,199,93,39,13,3,4,2
88,762,199,91,39,13,3,4,3
89,759,200,92,39,13,3,4,5
90,753,200,95,39,13,3,4,5
91,751,200,92,40,13,3,4,6
92,747,199,95,41,13,3,4,6
93,741,200,94,40,13,3,4,6
94,736,201,95,39,13,3,4,7
95,730,201,97,40,13,3,4,7
96,723,200,97,41,13,3,4,8
97,717,200,98,41,13,3,4,8
98,710,200,99,41,13,3,4,9
